created_at,annotation_type,book_key,corpus_row,google_volume_id,canonical_isbn_13,isbn_13,isbn_10,title,author,concept_slug,concept_name,parent_slug,parent_name,strength,strength_label,notes
2026-05-17T10:12:59+00:00,manual,isbn13:9780471121046,468,4vrIAgAAQBAJ,9780471121046,9780471121046,0471121045,Against the Gods,Peter L. Bernstein,diversification,Diversification,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Markowitz portfolio selection receives chapter-level treatment, including efficient portfolios and variance reduction. Chapter/section ref: Ch. 15 “The Strange Case of the Anonymous Stockbroker.”"
2026-05-17T10:13:12+00:00,manual,isbn13:9780471121046,468,4vrIAgAAQBAJ,9780471121046,9780471121046,0471121045,Against the Gods,Peter L. Bernstein,risk_return_tradeoff,Risk-Return Tradeoff,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,Explicitly covers the tradeoff between expected return and risk through Markowitz’s efficient portfolio framework. Chapter/section ref: Ch. 15 “The Strange Case of the Anonymous Stockbroker.”
2026-05-17T10:13:24+00:00,manual,isbn13:9780471121046,468,4vrIAgAAQBAJ,9780471121046,9780471121046,0471121045,Against the Gods,Peter L. Bernstein,cognitive_biases,Cognitive Biases,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"Later sections cover Kahneman/Tversky, regression to the mean, framing, risk aversion, and non-rational decision patterns. Chapter/section refs: Ch. 16 “The Failure of Invariance”; Ch. 17 “The Theory Police.”"
2026-05-17T10:13:37+00:00,manual,isbn13:9780471121046,468,4vrIAgAAQBAJ,9780471121046,9780471121046,0471121045,Against the Gods,Peter L. Bernstein,loss_aversion_and_drawdown_psychology,Loss Aversion and Drawdown Psychology,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,0.5,weak,"Loss aversion and risk aversion are present, especially in behavioral decision sections, but the book does not specifically teach trading drawdown psychology."
2026-05-17T10:14:02+00:00,manual,isbn13:9780141930237,459,uzkX3Vpj3ywC,9780141930237,9780141930237,0141930233,Fooled by Randomness,Nassim Nicholas Taleb,probabilistic_thinking_and_uncertainty,Probabilistic Thinking and Uncertainty,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"Central topic: randomness, alternative histories, luck versus skill, rare events, probability blindness, and uncertainty in markets. Chapter/section refs: Prologue; Ch. 1 “If You’re So Rich, Why Aren’t You So Smart?”; Ch. 2 “A Bizarre Accounting Method”; Ch. 6 “Skewness and Asymmetry.”"
2026-05-17T10:14:14+00:00,manual,isbn13:9780141930237,459,uzkX3Vpj3ywC,9780141930237,9780141930237,0141930233,Fooled by Randomness,Nassim Nicholas Taleb,cognitive_biases,Cognitive Biases,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"The book gives chapter-level treatment to survivorship bias, induction errors, randomness misattribution, and probability blindness. Chapter/section refs: Part II “Monkeys on Typewriters”; Ch. 8 “Too Many Millionaires Next Door”; Ch. 9 “It Is Easier to Buy and Sell Than to Fry an Egg”; Ch. 11 “Randomness and Our Mind.”"
2026-05-17T10:14:26+00:00,manual,isbn13:9780141930237,459,uzkX3Vpj3ywC,9780141930237,9780141930237,0141930233,Fooled by Randomness,Nassim Nicholas Taleb,risk_reward_and_expectancy,Risk-Reward and Expectancy,risk_management,Risk Management,1.0,confirmed,"Teaches asymmetric payoff logic, rare-event exposure, and why observed returns can hide unfavorable risk. Chapter/section refs: Ch. 2 “A Bizarre Accounting Method”; Ch. 5 “Survival of the Least Fit”; Ch. 6 “Skewness and Asymmetry.”"
2026-05-17T10:14:40+00:00,manual,isbn13:9780141930237,459,uzkX3Vpj3ywC,9780141930237,9780141930237,0141930233,Fooled by Randomness,Nassim Nicholas Taleb,process_oriented_decision_making,Process-Oriented Decision Making,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,0.5,weak,"Encourages decision evaluation by process and alternative histories rather than outcome alone, but it is more philosophical/critical than procedural."
2026-05-17T10:14:52+00:00,manual,isbn13:9780141930237,459,uzkX3Vpj3ywC,9780141930237,9780141930237,0141930233,Fooled by Randomness,Nassim Nicholas Taleb,emotional_discipline,Emotional Discipline,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,0.5,weak,"Discusses emotional reactions to randomness, failure, and market noise, but not as a structured trading-psychology discipline."
2026-05-17T10:16:55+00:00,manual,isbn13:9780470466261,463,NZlV0M5Ije4C,9780470466261,9780470466261,047046626X,Quantitative Trading,Ernie Chan,backtesting_and_strategy_validation,Backtesting and Strategy Validation,strategy_systems_and_execution,"Strategy, Systems, and Execution",1.0,confirmed,"Central. Ch.3 is explicitly “Backtesting,” covering platforms, historical data, performance measurement, look-ahead/data-snooping/survivorship bias, transaction costs, and strategy refinement."
2026-05-17T10:17:09+00:00,manual,isbn13:9780470466261,463,NZlV0M5Ije4C,9780470466261,9780470466261,047046626X,Quantitative Trading,Ernie Chan,strategy_design_and_rule_definition,Strategy Design and Rule Definition,strategy_systems_and_execution,"Strategy, Systems, and Execution",1.0,confirmed,"Central. Ch.2 “Fishing for Ideas” teaches how to identify suitable strategies and evaluate pitfalls; Ch.7 covers strategy types such as mean-reversion, momentum, regime switching, factor models, seasonal strategies, and HFT."
2026-05-17T10:17:41+00:00,manual,isbn13:9780470466261,463,NZlV0M5Ije4C,9780470466261,9780470466261,047046626X,Quantitative Trading,Ernie Chan,execution_quality_and_trade_implementation,Execution Quality and Trade Implementation,strategy_systems_and_execution,"Strategy, Systems, and Execution",1.0,confirmed,"Central. Ch.5 “Execution Systems” covers automated/semi-automated systems, transaction-cost minimization, paper trading, and why live performance diverges from backtest"
2026-05-17T10:17:58+00:00,manual,isbn13:9780470466261,463,NZlV0M5Ije4C,9780470466261,9780470466261,047046626X,Quantitative Trading,Ernie Chan,position_sizing,Position Sizing,risk_management,Risk Management,1.0,confirmed,"Central. Ch.6 “Money and Risk Management” covers optimal capital allocation, Kelly sizing, scaling slowly, and testing with small position sizes before increasing exposure"
2026-05-17T10:18:11+00:00,manual,isbn13:9780470466261,463,NZlV0M5Ije4C,9780470466261,9780470466261,047046626X,Quantitative Trading,Ernie Chan,leverage_and_margin_risk,Leverage and Margin Risk,risk_management,Risk Management,1.0,confirmed,leverage_and_margin_risk
2026-05-17T10:18:33+00:00,manual,isbn13:9780470466261,463,NZlV0M5Ije4C,9780470466261,9780470466261,047046626X,Quantitative Trading,Ernie Chan,risk_reward_and_expectancy,Risk-Reward and Expectancy,risk_management,Risk Management,0.5,weak,"Present but secondary. Ch.3 performance measurement and Ch.6 Kelly/risk management imply expectancy-style thinking, but the book does not appear organized around risk-reward frameworks specifically."
2026-05-17T10:18:47+00:00,manual,isbn13:9780470466261,463,NZlV0M5Ije4C,9780470466261,9780470466261,047046626X,Quantitative Trading,Ernie Chan,drawdown_management,Drawdown Management,risk_management,Risk Management,0.5,weak,"Present but secondary. Ch.2 asks how deep/long drawdowns are, and Ch.3 covers performance measurement including drawdown-related evaluation."
2026-05-17T10:18:59+00:00,manual,isbn13:9780470466261,463,NZlV0M5Ije4C,9780470466261,9780470466261,047046626X,Quantitative Trading,Ernie Chan,stop_loss_and_exit_rules,Stop-Loss and Exit Rules,risk_management,Risk Management,0.5,weak,"Present but not central. Ch.7 has “What Is Your Exit Strategy?” but exit design is a section-level topic, not the book’s main spine."
2026-05-17T10:19:13+00:00,manual,isbn13:9780470466261,463,NZlV0M5Ije4C,9780470466261,9780470466261,047046626X,Quantitative Trading,Ernie Chan,market_structure_and_regime_identification,Market Structure and Regime Identification,technical_analysis_and_market_structure,Technical Analysis and Market Structure,0.5,weak,Present but secondary. Ch.7 includes regime switching and mean-reverting versus momentum strategy distinctions.
2026-05-17T10:19:25+00:00,manual,isbn13:9780470466261,463,NZlV0M5Ije4C,9780470466261,9780470466261,047046626X,Quantitative Trading,Ernie Chan,system_iteration_and_continuous_improvement,System Iteration and Continuous Improvement,strategy_systems_and_execution,"Strategy, Systems, and Execution",0.5,weak,"Present but secondary. Strategy refinement, paper trading, live/backtest divergence, and scaling/winding down strategies are recurring implementation concerns."
2026-05-17T10:19:38+00:00,manual,isbn13:9780470466261,463,NZlV0M5Ije4C,9780470466261,9780470466261,047046626X,Quantitative Trading,Ernie Chan,process_oriented_decision_making,Process-Oriented Decision Making,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,0.5,weak,"Present but secondary. Ch.6 emphasizes psychological preparedness, discipline, and not overriding models, but psychology/process is not the primary book focus."
2026-05-17T10:20:16+00:00,manual,isbn13:9780857195005,464,y3dxCgAAQBAJ,9780857195005,9780857195005,085719500X,Systematic Trading,Robert Carver,strategy_design_and_rule_definition,Strategy Design and Rule Definition,strategy_systems_and_execution,"Strategy, Systems, and Execution",1.0,confirmed,"Central. Ch.2 “Systematic Trading Rules,” Ch.5 “Framework Overview,” Ch.7 “Forecasts,” Ch.8 “Combined Forecasts,” and Appendix B “Trading Rules” make rule/framework design the core of the book"
2026-05-17T10:20:31+00:00,manual,isbn13:9780857195005,464,y3dxCgAAQBAJ,9780857195005,9780857195005,085719500X,Systematic Trading,Robert Carver,position_sizing,Position Sizing,risk_management,Risk Management,1.0,confirmed,"Central. Ch.10 is explicitly “Position Sizing,” with forecast-to-position sizing and position risk."
2026-05-17T10:20:40+00:00,manual,isbn13:9780857195005,464,y3dxCgAAQBAJ,9780857195005,9780857195005,085719500X,Systematic Trading,Robert Carver,asset_allocation,Asset Allocation,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,Central. Ch.4 “Portfolio Allocation” and Ch.14 “Asset Allocating Investor” directly teach systematic allocation across assets
2026-05-17T10:20:56+00:00,manual,isbn13:9780857195005,464,y3dxCgAAQBAJ,9780857195005,9780857195005,085719500X,Systematic Trading,Robert Carver,diversification,Diversification,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Central. Ch.11 “Portfolios” covers instrument weights, instrument diversification multiplier, and portfolios of positions/trading subsystems."
2026-05-17T10:21:07+00:00,manual,isbn13:9780857195005,464,y3dxCgAAQBAJ,9780857195005,9780857195005,085719500X,Systematic Trading,Robert Carver,risk_return_tradeoff,Risk-Return Tradeoff,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Central. Ch.9 “Volatility Targeting” links capital, volatility target, Sharpe ratio expectations, risk percentage, and tolerable pain from risk."
2026-05-17T10:21:19+00:00,manual,isbn13:9780857195005,464,y3dxCgAAQBAJ,9780857195005,9780857195005,085719500X,Systematic Trading,Robert Carver,backtesting_and_strategy_validation,Backtesting and Strategy Validation,strategy_systems_and_execution,"Strategy, Systems, and Execution",1.0,confirmed,"Central. Ch.3 “Fitting” covers overfitting, effective fitting rules, and how to choose rules; the preface also frames back-testing as a powerful but dangerous tool."
2026-05-17T10:21:31+00:00,manual,isbn13:9780857195005,464,y3dxCgAAQBAJ,9780857195005,9780857195005,085719500X,Systematic Trading,Robert Carver,emotional_discipline,Emotional Discipline,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,Central. Ch.1 “The Flawed Human Brain” explains why systematic rules reduce emotional/irrational financial decisions and stresses sticking to the plan.
2026-05-17T10:21:43+00:00,manual,isbn13:9780857195005,464,y3dxCgAAQBAJ,9780857195005,9780857195005,085719500X,Systematic Trading,Robert Carver,process_oriented_decision_making,Process-Oriented Decision Making,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"Central. The book’s whole method is a modular process framework; Part IV applies it through semi-automatic, asset allocation, and staunch systems-trader workflows."
2026-05-17T10:21:55+00:00,manual,isbn13:9780857195005,464,y3dxCgAAQBAJ,9780857195005,9780857195005,085719500X,Systematic Trading,Robert Carver,exposure_and_concentration_limits,Exposure and Concentration Limits,risk_management,Risk Management,0.5,weak,"Present but secondary. Portfolio weights, instrument weights, position risk, and overall portfolio size are covered, but not framed primarily as concentration-limit doctrine."
2026-05-17T10:22:10+00:00,manual,isbn13:9780857195005,464,y3dxCgAAQBAJ,9780857195005,9780857195005,085719500X,Systematic Trading,Robert Carver,leverage_and_margin_risk,Leverage and Margin Risk,risk_management,Risk Management,0.5,weak,"Present but secondary. Leverage appears through spread bets, futures, derivatives, and warnings about high leverage on low-volatility assets, but it is not the main organizing concept."
2026-05-17T10:22:20+00:00,manual,isbn13:9780857195005,464,y3dxCgAAQBAJ,9780857195005,9780857195005,085719500X,Systematic Trading,Robert Carver,execution_quality_and_trade_implementation,Execution Quality and Trade Implementation,strategy_systems_and_execution,"Strategy, Systems, and Execution",0.5,weak,"Present but secondary. Ch.12 “Speed and Size” covers trading costs, system speed, capital constraints, and implementation tradeoffs."
2026-05-17T10:22:30+00:00,manual,isbn13:9780857195005,464,y3dxCgAAQBAJ,9780857195005,9780857195005,085719500X,Systematic Trading,Robert Carver,overtrading_and_impulse_control,Overtrading and Impulse Control,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,0.5,weak,"Present but secondary. The book warns against trading too quickly/often and connects high turnover to cost and behavioral danger, but overtrading is not a standalone chapter."
2026-05-17T10:22:40+00:00,manual,isbn13:9780857195005,464,y3dxCgAAQBAJ,9780857195005,9780857195005,085719500X,Systematic Trading,Robert Carver,stop_loss_and_exit_rules,Stop-Loss and Exit Rules,risk_management,Risk Management,0.5,weak,"Present but secondary. Ch.7 includes discretionary trading with stop losses; stop logic appears in examples, but not as the book’s central theme."
2026-05-17T10:22:50+00:00,manual,isbn13:9780857195005,464,y3dxCgAAQBAJ,9780857195005,9780857195005,085719500X,Systematic Trading,Robert Carver,journaling_and_performance_review,Journaling and Performance Review,strategy_systems_and_execution,"Strategy, Systems, and Execution",0.5,weak,Present but secondary. “Trading diary” appears in the practice chapters for semi-automatic and asset-allocating users.
2026-05-17T10:23:18+00:00,manual,isbn13:9781101659786,460,-gXKAgAAQBAJ,9781101659786,9781101659786,1101659785,Japanese Candlestick Charting Techniques,Steve Nison,chart_patterns_and_price_action,Chart Patterns and Price Action,technical_analysis_and_market_structure,Technical Analysis and Market Structure,1.0,confirmed,"Central. Ch.3 constructs candlestick lines; Ch.4–8 cover reversal patterns, stars, more reversal patterns, continuation patterns, and doji; Ch.9 is “Putting It All Together.”"
2026-05-17T10:23:30+00:00,manual,isbn13:9781101659786,460,-gXKAgAAQBAJ,9781101659786,9781101659786,1101659785,Japanese Candlestick Charting Techniques,Steve Nison,trend_analysis,Trend Analysis,technical_analysis_and_market_structure,Technical Analysis and Market Structure,1.0,confirmed,"Central. Ch.11 is “Candles with Trend Lines,” and Ch.13 integrates candles with moving averages, both directly supporting trend-based analysis."
2026-05-17T10:23:41+00:00,manual,isbn13:9781101659786,460,-gXKAgAAQBAJ,9781101659786,9781101659786,1101659785,Japanese Candlestick Charting Techniques,Steve Nison,momentum_and_technical_indicators,Momentum and Technical Indicators,technical_analysis_and_market_structure,Technical Analysis and Market Structure,1.0,confirmed,"Central. Ch.13 covers moving averages and Ch.14 covers oscillators, including RSI, MACD, stochastics, and moving-average oscillator concepts."
2026-05-17T10:23:51+00:00,manual,isbn13:9781101659786,460,-gXKAgAAQBAJ,9781101659786,9781101659786,1101659785,Japanese Candlestick Charting Techniques,Steve Nison,volume_analysis,Volume Analysis,technical_analysis_and_market_structure,Technical Analysis and Market Structure,1.0,confirmed,Central. Ch.15 is explicitly “Candles with Volume.”
2026-05-17T10:24:00+00:00,manual,isbn13:9781101659786,460,-gXKAgAAQBAJ,9781101659786,9781101659786,1101659785,Japanese Candlestick Charting Techniques,Steve Nison,support_and_resistance,Support and Resistance,technical_analysis_and_market_structure,Technical Analysis and Market Structure,0.5,weak,"Present but secondary. Ch.11 trend lines and Ch.12 retracement levels strongly imply support/resistance usage, but the TOC does not show a dedicated support/resistance chapter."
2026-05-17T10:24:13+00:00,manual,isbn13:9781101659786,460,-gXKAgAAQBAJ,9781101659786,9781101659786,1101659785,Japanese Candlestick Charting Techniques,Steve Nison,trade_planning_and_preparation,Trade Planning and Preparation,strategy_systems_and_execution,"Strategy, Systems, and Execution",0.5,weak,"Present but secondary. Ch.9 “Putting It All Together” and Ch.17 “The Rule of the East: The Power of Convergence” teach combining candle evidence with other tools, but this is not a full trading-plan framework."
2026-05-17T10:31:48+00:00,manual,isbn13:9781422162675,465,psSLKgV8IO4C,9781422162675,9781422162675,1422162672,The Outsiders,William Thorndike,business_quality_and_competitive_advantage,Business Quality and Competitive Advantage,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Central focus: the book studies CEOs whose companies created exceptional long-term shareholder returns through superior capital allocation, per-share value focus, cash-flow orientation, and disciplined business decisions. See Introduction plus chapter profiles, especially final synthesis chapter “Radical Rationality.”"
2026-05-17T10:31:57+00:00,manual,isbn13:9781422162675,465,psSLKgV8IO4C,9781422162675,9781422162675,1422162672,The Outsiders,William Thorndike,earnings_growth_and_profitability_drivers,"Earnings, Growth, and Profitability Drivers",fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,0.5,weak,earnings_growth_and_profitability_drivers
2026-05-17T10:32:07+00:00,manual,isbn13:9781422162675,465,psSLKgV8IO4C,9781422162675,9781422162675,1422162672,The Outsiders,William Thorndike,process_oriented_decision_making,Process-Oriented Decision Making,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,0.5,weak,"The recurring lesson is rational, independent, repeatable executive decision-making rather than charisma or conventional management style. Supported by the “Radical Rationality” framing and HBR description of consistent CEO traits."
2026-05-17T10:32:34+00:00,manual,isbn13:9780470116739,466,mNcBEAAAQBAJ,9780470116739,9780470116739,0470116730,Value Investing,"Bruce C. Greenwald, Judd Kahn, Erin Bellissimo, Mark A. Cooper, Tano Santos",intrinsic_value_estimation,Intrinsic Value Estimation,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Central: the TOC includes “Valuation in Principle, Valuation in Practice,” “From Book Value to Reproduction Costs,” “The Earnings Power of WD-40,” and “The Value of Growth within the Franchise.” Google Books also lists “intrinsic value,” “present value,” and “valuation” among common terms."
2026-05-17T10:32:46+00:00,manual,isbn13:9780470116739,466,mNcBEAAAQBAJ,9780470116739,9780470116739,0470116730,Value Investing,"Bruce C. Greenwald, Judd Kahn, Erin Bellissimo, Mark A. Cooper, Tano Santos",financial_statement_analysis,Financial Statement Analysis,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Core valuation method depends on book value, balance-sheet analysis, reproduction cost, EBIT, operating earnings, earnings power, and asset value. See “From Book Value to Reproduction Costs” and “The Earnings Power of WD-40"
2026-05-17T10:32:58+00:00,manual,isbn13:9780470116739,466,mNcBEAAAQBAJ,9780470116739,9780470116739,0470116730,Value Investing,"Bruce C. Greenwald, Judd Kahn, Erin Bellissimo, Mark A. Cooper, Tano Santos",business_quality_and_competitive_advantage,Business Quality and Competitive Advantage,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Central: the book explicitly covers franchise value and growth within the franchise; Google Books common terms include “competitive advantage,” “barriers to entry,” “brand,” “economies of scale,” and “franchise.”"
2026-05-17T10:33:10+00:00,manual,isbn13:9780470116739,466,mNcBEAAAQBAJ,9780470116739,9780470116739,0470116730,Value Investing,"Bruce C. Greenwald, Judd Kahn, Erin Bellissimo, Mark A. Cooper, Tano Santos",earnings_growth_and_profitability_drivers,"Earnings, Growth, and Profitability Drivers",fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,0.5,weak,"Covered through earnings power, return on capital, operating earnings, and growth within franchise, but as part of valuation rather than a standalone profitability-analysis textbook."
2026-05-17T10:33:20+00:00,manual,isbn13:9780470116739,466,mNcBEAAAQBAJ,9780470116739,9780470116739,0470116730,Value Investing,"Bruce C. Greenwald, Judd Kahn, Erin Bellissimo, Mark A. Cooper, Tano Santos",margin_of_safety,Margin of Safety,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,0.5,weak,"Google Books lists “margin of safety” as a common term, but the available TOC does not show a dedicated chapter, so I would not mark it 1.0 without the PDF."
2026-05-17T10:33:31+00:00,manual,isbn13:9780470116739,466,mNcBEAAAQBAJ,9780470116739,9780470116739,0470116730,Value Investing,"Bruce C. Greenwald, Judd Kahn, Erin Bellissimo, Mark A. Cooper, Tano Santos",diversification,Diversification,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,0.5,weak,"The TOC includes “Risk, Diversification and Default,” so diversification is taught, but secondary to value-investing valuation methodology."
2026-05-17T10:33:51+00:00,manual,google:tH4MwgEACAAJ,447,tH4MwgEACAAJ,,,,Financial Shenanigans,"Howard M. Schilit, Yoni Engelhart, Jeremy Perler",financial_statement_analysis,Financial Statement Analysis,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Central: the book teaches investors how to detect accounting gimmicks and fraud in financial reports, including revenue, expense, cash-flow, key-metric, and acquisition-accounting manipulation. See Parts Two to Five and Chapters 3–17."
2026-05-17T10:34:04+00:00,manual,google:tH4MwgEACAAJ,447,tH4MwgEACAAJ,,,,Financial Shenanigans,"Howard M. Schilit, Yoni Engelhart, Jeremy Perler",earnings_growth_and_profitability_drivers,"Earnings, Growth, and Profitability Drivers",fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Central but forensic: Chapters 3–9 cover revenue and earnings manipulation, expense shifting, income shifting, and unsustainable activities, all directly tied to judging the quality of reported earnings/profitability."
2026-05-17T10:34:14+00:00,manual,google:tH4MwgEACAAJ,447,tH4MwgEACAAJ,,,,Financial Shenanigans,"Howard M. Schilit, Yoni Engelhart, Jeremy Perler",process_oriented_decision_making,Process-Oriented Decision Making,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,0.5,weak,"The book ends with “The Forensic Mindset,” suggesting a disciplined analytical process for avoiding costly reporting traps, but this is secondary to accounting analysis."
2026-05-17T10:34:39+00:00,manual,isbn13:9781118922361,452,G17OAwAAQBAJ,9781118922361,9781118922361,1118922360,The Bogleheads' Guide to Investing,"Mel Lindauer, Taylor Larimore, Michael LeBoeuf",asset_allocation,Asset Allocation,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Dedicated Chapter Eight: “Asset Allocation,” including efficient market theory, modern portfolio theory, personal asset allocation planning, and portfolio guidelines."
2026-05-17T10:34:52+00:00,manual,isbn13:9781118922361,452,G17OAwAAQBAJ,9781118922361,9781118922361,1118922360,The Bogleheads' Guide to Investing,"Mel Lindauer, Taylor Larimore, Michael LeBoeuf",diversification,Diversification,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,Dedicated Chapter Twelve: “Diversification.” Also supported by the overview saying the book teaches readers to diversify their portfolio.
2026-05-17T10:35:04+00:00,manual,isbn13:9781118922361,452,G17OAwAAQBAJ,9781118922361,9781118922361,1118922360,The Bogleheads' Guide to Investing,"Mel Lindauer, Taylor Larimore, Michael LeBoeuf",portfolio_rebalancing,Portfolio Rebalancing,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Dedicated Chapter Seventeen: “Track Your Progress and Rebalance When Necessary,” covering principles of rebalancing, assessing a portfolio, when/how to rebalance, and market forces."
2026-05-17T10:35:16+00:00,manual,isbn13:9781118922361,452,G17OAwAAQBAJ,9781118922361,9781118922361,1118922360,The Bogleheads' Guide to Investing,"Mel Lindauer, Taylor Larimore, Michael LeBoeuf",passive_vs_active_portfolio_management,Passive vs Active Portfolio Management,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Chapter Seven teaches index investing, why indexing is effective, how to buy index funds, and contrasts Bogleheads with actively managed funds. The overview also states that beating the market is framed as a zero-sum game."
2026-05-17T10:35:29+00:00,manual,isbn13:9781118922361,452,G17OAwAAQBAJ,9781118922361,9781118922361,1118922360,The Bogleheads' Guide to Investing,"Mel Lindauer, Taylor Larimore, Michael LeBoeuf",asset_classes_and_financial_instruments,Asset Classes and Financial Instruments,market_foundations,Market Foundations,1.0,confirmed,"Chapters Three and Four cover stocks, bonds, mutual funds, fund management styles, annuities, and ETFs."
2026-05-17T10:35:42+00:00,manual,isbn13:9781118922361,452,G17OAwAAQBAJ,9781118922361,9781118922361,1118922360,The Bogleheads' Guide to Investing,"Mel Lindauer, Taylor Larimore, Michael LeBoeuf",time_horizon_and_goal_based_investing,Time Horizon and Goal-Based Investing,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Covered through start-early/regular investing, saving needs, college investing, windfalls, and retirement spending. See Chapters Two, Six, Fourteen, Fifteen, and Twenty."
2026-05-17T10:35:54+00:00,manual,isbn13:9781118922361,452,G17OAwAAQBAJ,9781118922361,9781118922361,1118922360,The Bogleheads' Guide to Investing,"Mel Lindauer, Taylor Larimore, Michael LeBoeuf",emotional_discipline,Emotional Discipline,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"Dedicated Chapter Nineteen: “Mastering Your Investments Means Mastering Your Emotions,” plus Chapter Thirteen on avoiding performance chasing and market timing."
2026-05-17T10:36:03+00:00,manual,isbn13:9781118922361,452,G17OAwAAQBAJ,9781118922361,9781118922361,1118922360,The Bogleheads' Guide to Investing,"Mel Lindauer, Taylor Larimore, Michael LeBoeuf",inflation_and_purchasing_power,Inflation and Purchasing Power,macro_cycles_and_economic_context,"Macro, Cycles, and Economic Context",0.5,weak,"Chapter Five is specifically “Preserve Your Buying Power with Inflation-Protected Bonds,” but it is one supporting topic inside a broader investing guide."
2026-05-17T10:36:12+00:00,manual,isbn13:9781118922361,452,G17OAwAAQBAJ,9781118922361,9781118922361,1118922360,The Bogleheads' Guide to Investing,"Mel Lindauer, Taylor Larimore, Michael LeBoeuf",risk_return_tradeoff,Risk-Return Tradeoff,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,0.5,weak,"Present through modern portfolio theory and asset-allocation planning, but not as deeply isolated as asset allocation/diversification."
2026-05-17T10:36:22+00:00,manual,isbn13:9781118922361,452,G17OAwAAQBAJ,9781118922361,9781118922361,1118922360,The Bogleheads' Guide to Investing,"Mel Lindauer, Taylor Larimore, Michael LeBoeuf",cognitive_biases,Cognitive Biases,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,0.5,weak,"Chapter Nineteen includes behavioral economics, greed/fear, and why smart people make bad investment decisions, but emotional discipline is the stronger leaf."
2026-05-17T10:36:45+00:00,manual,isbn13:9789814566162,461,i2j3nQEACAAJ,9789814566162,9789814566162,9814566160,Market Microstructure in Practice,"Charles-Albert Lehalle, Sophie Laruelle",exchanges_brokers_and_market_infrastructure,"Exchanges, Brokers, and Market Infrastructure",market_foundations,Market Foundations,1.0,confirmed,"Central: the book covers Reg NMS, MiFID, market design, electronic trading, fragmentation, dark pools, circuit breakers, and optimal infrastructure for electronic trading"
2026-05-17T10:36:57+00:00,manual,isbn13:9789814566162,461,i2j3nQEACAAJ,9789814566162,9789814566162,9814566160,Market Microstructure in Practice,"Charles-Albert Lehalle, Sophie Laruelle",liquidity_and_market_depth,Liquidity and Market Depth,market_foundations,Market Foundations,1.0,confirmed,"Central: the second edition adds orderbook dynamics, liquidity prediction, liquidity attrition, market impact, and fragmented liquidity."
2026-05-17T10:37:10+00:00,manual,isbn13:9789814566162,461,i2j3nQEACAAJ,9789814566162,9789814566162,9814566160,Market Microstructure in Practice,"Charles-Albert Lehalle, Sophie Laruelle",price_formation_and_market_efficiency,Price Formation and Market Efficiency,market_foundations,Market Foundations,1.0,confirmed,"Central: sources describe price formation, market impact, Flash Crash analysis, orderbook dynamics, and how buying/selling pressure moves prices."
